movie_id,actor_id
1928,962.0
1928,2127.0
1929,2213.0
1929,187.0
1929,3008.0
1929,15.0
1929,1747.0
1929,331.0
1929,6957.0
1929,1982.0
1929,5625.0
1930,819.0
1930,3418.0
1931,728.0
1931,4814.0
1931,3772.0
1932,5766.0
1932,4818.0
1932,4217.0
1932,602.0
1932,52.0
1932,1463.0
1932,1301.0
1932,5205.0
1933,6601.0
1933,2548.0
1934,4802.0
1934,5129.0
1934,6438.0
1934,2206.0
1936,5689.0
1936,1227.0
1936,2980.0
1936,618.0
1936,3334.0
1936,6014.0
1937,2546.0
1937,2963.0
1937,1131.0
1937,4569.0
1937,3349.0
1937,1711.0
1937,3638.0
1937,301.0
1937,3889.0
1938,2613.0
1938,3959.0
1938,4412.0
1938,4314.0
1938,6659.0
1938,4349.0
1938,5413.0
1938,406.0
1938,148.0
1939,3588.0
1939,6442.0
1939,5252.0
1939,1195.0
1939,2508.0
1939,3518.0
1939,1002.0
1942,11.0
1942,1107.0
1942,1206.0
1942,4146.0
1942,2999.0
1942,2503.0
1942,1234.0
1942,4028.0
1942,2146.0
1943,3557.0
1943,3889.0
1943,969.0
1943,2494.0
1943,2657.0
1943,2344.0
1943,4783.0
1943,2357.0
1944,6939.0
1944,4648.0
1944,6084.0
1944,2402.0
1945,3588.0
1945,4529.0
1945,155.0
1945,1195.0
1945,2147.0
1945,5743.0
1945,5128.0
1946,2239.0
1946,2871.0
1946,3085.0
1946,3037.0
1946,2490.0
1946,4316.0
1946,3181.0
1946,6448.0
1947,6350.0
1947,1474.0
1947,3783.0
1947,5889.0
1947,2193.0
1948,5846.0
1948,3214.0
1948,4602.0
1948,233.0
1948,6193.0
1948,2917.0
1948,2184.0
1948,6192.0
1948,5307.0
1949,6117.0
1949,3728.0
1949,6880.0
1949,3023.0
1949,5472.0
1949,3715.0
1949,3699.0
1950,1813.0
1950,5643.0
1950,1825.0
1950,6109.0
1950,2494.0
1951,1105.0
1954,1585.0
1954,2562.0
1954,2332.0
1955,4914.0
1955,3740.0
1955,425.0
1955,498.0
1955,610.0
1955,6872.0
1956,27.0
1956,392.0
1956,2715.0
1956,3119.0
1956,6270.0
1956,6506.0
1956,5414.0
1956,1322.0
1956,43.0
1957,5740.0
1957,988.0
1957,4475.0
1957,6809.0
1957,4312.0
1957,5066.0
1957,5333.0
1957,1434.0
1957,1793.0
1957,4284.0
1957,2102.0
1959,1656.0
1959,5108.0
1959,3908.0
1959,5849.0
1960,3262.0
1960,1653.0
1960,4410.0
1960,5348.0
1960,3980.0
1960,310.0
1960,3932.0
1961,5643.0
1961,1975.0
1961,3281.0
1961,1734.0
1962,6472.0
1962,907.0
1962,3876.0
1962,830.0
1963,2702.0
1963,4710.0
1963,5367.0
1963,4667.0
1963,6943.0
1963,660.0
1963,3088.0
1963,6543.0
1964,4261.0
1964,1711.0
1964,4215.0
1965,6585.0
1965,5978.0
1966,6498.0
1966,6174.0
1966,5570.0
1966,1817.0
1966,6785.0
1966,4217.0
1966,3470.0
1967,4324.0
1967,6006.0
1967,3638.0
1967,3193.0
1967,6580.0
1967,4054.0
1967,5575.0
1967,1471.0
1967,1466.0
1968,2986.0
1968,6885.0
1969,5062.0
1969,1984.0
1969,3992.0
1969,2932.0
1969,1534.0
1969,4354.0
1969,783.0
1969,1784.0
1970,3286.0
1970,2002.0
1970,1922.0
1970,2798.0
1970,6802.0
1970,6513.0
1970,2003.0
1970,5821.0
1970,5062.0
1971,4195.0
1971,439.0
1971,1051.0
1971,210.0
1971,28.0
1972,3225.0
1972,1025.0
1972,5273.0
1972,6845.0
1972,2994.0
1972,2516.0
1973,2818.0
1973,3284.0
1973,3968.0
1973,664.0
1973,5355.0
1973,6187.0
1973,1982.0
1973,6433.0
1974,4172.0
1974,903.0
1974,5422.0
1974,409.0
1974,3153.0
1974,5214.0
1974,87.0
1975,3728.0
1975,2310.0
1975,1109.0
1975,3696.0
1975,4794.0
1975,3906.0
1976,1902.0
1976,1270.0
1976,3583.0
1976,6411.0
1977,3436.0
1977,6219.0
1977,5747.0
1977,5495.0
1978,5382.0
1978,3374.0
1978,6795.0
1978,3784.0
1978,4875.0
1978,1270.0
1978,3354.0
1978,3416.0
1979,2853.0
1979,1658.0
1979,320.0
1979,1302.0
1980,1975.0
1980,6642.0
1981,2492.0
1982,5391.0
1982,4976.0
1983,1052.0
1983,497.0
1983,3329.0
1983,1655.0
1983,1922.0
1983,86.0
1983,4685.0
1983,385.0
1983,5241.0
1984,1737.0
1984,2970.0
1984,4633.0
1984,453.0
1984,1855.0
1985,2847.0
1985,4268.0
1985,5475.0
1986,348.0
1986,529.0
1987,1694.0
1987,2747.0
1987,3894.0
1987,5078.0
1987,1032.0
1987,3814.0
1987,795.0
1989,4725.0
1989,3723.0
1990,6727.0
1991,569.0
1991,2788.0
1991,4350.0
1991,731.0
1991,6261.0
1991,5842.0
1991,4462.0
1991,2866.0
1991,3050.0
1992,4203.0
1992,5141.0
1992,6741.0
1993,291.0
1993,66.0
1993,729.0
1993,5858.0
1993,3358.0
1993,5904.0
1993,6847.0
1993,980.0
1994,1441.0
1994,4664.0
1994,2963.0
1994,5591.0
1994,6215.0
1994,1075.0
1994,4025.0
1994,1678.0
1994,683.0
1995,2817.0
1995,5791.0
1995,6165.0
1995,1410.0
1995,2698.0
1996,4004.0
1996,5808.0
1996,1167.0
1996,6241.0
1996,473.0
1997,2590.0
1997,6163.0
1997,4610.0
1997,4342.0
1998,2812.0
1998,4054.0
1999,4129.0
1999,3880.0
1999,5928.0
1999,1441.0
1999,6704.0
1999,6328.0
1999,5641.0
1999,3074.0
1999,2097.0
2000,1115.0
2000,3687.0
2000,5020.0
2001,748.0
2001,2036.0
2001,172.0
2001,2919.0
2001,1184.0
2001,685.0
2001,6548.0
2002,2956.0
2002,4310.0
2002,6839.0
2002,4796.0
2002,1463.0
2002,1413.0
2002,4050.0
2002,4565.0
2002,2829.0
2004,3588.0
2004,6442.0
2004,4945.0
2004,3518.0
2004,4298.0
2005,1922.0
2005,2901.0
2005,5809.0
2005,3291.0
2005,4923.0
2005,1475.0
2005,5173.0
2005,929.0
2005,3665.0
2007,2319.0
2007,20.0
2007,4800.0
2007,4579.0
2007,4582.0
2007,4591.0
2007,3411.0
2007,3310.0
2008,4336.0
2008,3121.0
2008,3916.0
2008,1741.0
2008,2626.0
2008,2406.0
2009,5766.0
2009,3280.0
2009,4795.0
2009,3346.0
2009,6957.0
2009,6283.0
2009,3973.0
2009,3456.0
2009,819.0
2010,2019.0
2010,1366.0
2013,6565.0
2013,2449.0
2013,2428.0
2013,5777.0
2013,3758.0
2013,3562.0
2013,3555.0
2013,108.0
2013,3539.0
2014,1921.0
2014,1542.0
2014,1690.0
2014,833.0
2014,1327.0
2015,6283.0
2015,2691.0
2015,371.0
2015,4479.0
2015,6220.0
2015,2902.0
2015,2675.0
2015,6109.0
2016,490.0
2016,6696.0
2016,1381.0
2016,243.0
2016,4456.0
2016,1574.0
2017,5810.0
2017,5729.0
2017,338.0
2017,6520.0
2017,6503.0
2017,2334.0
2017,4979.0
2017,5071.0
2018,4715.0
2018,4555.0
2018,3494.0
2018,2738.0
2018,6475.0
2018,5434.0
2018,6440.0
2018,1376.0
2019,4581.0
2019,4277.0
2019,2932.0
2019,783.0
2019,1068.0
2019,4604.0
2019,455.0
2019,1585.0
2020,892.0
2020,5446.0
2020,2282.0
2021,433.0
2021,5562.0
2021,6868.0
2021,199.0
2021,3165.0
2021,3865.0
2022,3088.0
2022,1843.0
2022,2644.0
2022,4965.0
2022,3077.0
2022,3910.0
2022,4778.0
2022,4504.0
2022,6175.0
2022,971.0
2023,2912.0
2023,5076.0
2023,3101.0
2023,5879.0
2023,1106.0
2023,4656.0
2024,5854.0
2024,2823.0
2024,6535.0
2024,4279.0
2024,4352.0
2024,5857.0
2024,909.0
2024,949.0
2024,4137.0
2024,5647.0
2024,946.0
2024,1392.0
2024,6091.0
2024,5196.0
2024,6763.0
2025,5310.0
2025,1236.0
2025,6046.0
2025,1546.0
2027,5935.0
2027,6790.0
2027,1127.0
2027,2762.0
2027,4803.0
2027,6109.0
2027,2909.0
2027,1316.0
2027,6168.0
2028,4853.0
2028,4710.0
2028,6689.0
2028,563.0
2028,6827.0
2029,2671.0
2029,4310.0
2029,5592.0
2029,409.0
2029,1108.0
2029,3106.0
2029,799.0
2029,1812.0
2029,1604.0
2031,3588.0
2031,4529.0
2031,4380.0
2031,4945.0
2031,1026.0
2031,3518.0
2032,4708.0
2033,2747.0
2033,3894.0
2033,3338.0
2033,299.0
2033,238.0
2033,6782.0
2033,6711.0
2033,4913.0
2033,6473.0
2033,4714.0
2035,5.0
2036,1876.0
2036,1821.0
2036,6457.0
2036,1138.0
2036,5161.0
2036,2724.0
2037,1824.0
2037,1487.0
2037,4417.0
2037,4541.0
2037,2282.0
2038,25.0
2038,5052.0
2038,4331.0
2038,359.0
2038,2495.0
2039,5081.0
2040,6743.0
2040,2898.0
2040,4300.0
2040,5599.0
2041,2868.0
2041,3357.0
2041,597.0
2041,219.0
2041,3750.0
2041,1655.0
2041,5043.0
2041,427.0
2042,3642.0
2042,6443.0
2042,6254.0
2042,4634.0
2042,938.0
2042,874.0
2042,5285.0
2042,4867.0
2043,2924.0
2043,3282.0
2043,687.0
2043,6466.0
2043,6596.0
2043,1484.0
2043,277.0
2043,3369.0
2044,6920.0
2044,1811.0
2044,6202.0
2044,1031.0
2044,5628.0
2044,2690.0
2045,3588.0
2045,3518.0
2045,1274.0
2045,4298.0
2045,803.0
2045,5743.0
2045,1026.0
2046,5098.0
2046,3711.0
2046,3922.0
2046,76.0
2047,5969.0
2047,210.0
2048,2912.0
2048,596.0
2048,3866.0
2048,1293.0
2048,3574.0
2048,3345.0
2048,6498.0
2049,6348.0
2049,2348.0
2049,4589.0
2049,1531.0
2049,2143.0
2049,1934.0
2049,80.0
2050,1256.0
2050,3357.0
2050,4565.0
2050,1105.0
2050,5090.0
2050,1052.0
2050,1434.0
2050,5260.0
2051,4769.0
2051,3431.0
2051,2105.0
2051,6910.0
2051,4505.0
2051,4686.0
2052,1869.0
2052,6872.0
2053,5591.0
2053,2734.0
2053,1830.0
2053,3068.0
2053,884.0
2053,6583.0
2053,2901.0
2053,1431.0
2054,5312.0
2055,2632.0
2055,6842.0
2055,6849.0
2056,1269.0
2056,3482.0
2056,2964.0
2056,865.0
2056,736.0
2056,671.0
2056,3111.0
2056,6793.0
2057,2817.0
2057,2963.0
2057,6528.0
2057,4668.0
2057,4849.0
2057,5455.0
2057,3110.0
2057,6715.0
2057,5336.0
2058,858.0
2058,2317.0
2058,6536.0
2058,5043.0
2058,1700.0
2058,4758.0
2059,4771.0
2059,6395.0
2059,2442.0
2059,5783.0
2059,3394.0
2059,1354.0
2061,6685.0
2061,1798.0
2061,5810.0
2061,6475.0
2061,6318.0
2061,3835.0
2061,2299.0
2061,3415.0
2062,2290.0
2063,1808.0
2063,3244.0
2064,4602.0
2064,2613.0
2064,3685.0
2064,4585.0
2064,201.0
2064,5632.0
2064,5118.0
2064,693.0
2064,2617.0
2065,3280.0
2065,2820.0
2065,6528.0
2065,3583.0
2065,6839.0
2065,2143.0
2065,570.0
2065,6183.0
2066,1151.0
2066,1824.0
2066,6778.0
2066,4796.0
2066,6777.0
2066,3992.0
2066,223.0
2066,4924.0
2066,1050.0
2067,2905.0
2067,3124.0
2067,3165.0
2067,399.0
2067,4545.0
2068,1163.0
2069,182.0
2069,5459.0
2069,1395.0
2069,2692.0
2070,3395.0
2070,1096.0
2070,3546.0
2070,106.0
2070,6533.0
2071,4264.0
2072,4110.0
2072,363.0
2072,5092.0
2072,778.0
2072,2958.0
2072,2759.0
2072,4499.0
2073,2870.0
2073,6019.0
2073,1414.0
2073,3265.0
2073,5478.0
2073,983.0
2073,6275.0
2073,1575.0
2075,5439.0
2075,3759.0
2076,6791.0
2076,4363.0
2076,1256.0
2076,620.0
2076,1714.0
2076,5381.0
2076,4017.0
2078,146.0
2078,2326.0
2078,6839.0
2078,1877.0
2078,1692.0
2078,3841.0
2078,6403.0
2078,5301.0
2078,5158.0
2078,3212.0
2079,1079.0
2080,2516.0
2080,5840.0
2080,6795.0
2080,5922.0
2080,6252.0
2080,4983.0
2081,2018.0
2081,1646.0
2081,135.0
2081,1701.0
2081,607.0
2081,2045.0
2081,5560.0
2082,6611.0
2082,4009.0
2082,2038.0
2082,1269.0
2082,5344.0
2082,2556.0
2084,255.0
2084,1175.0
2084,2068.0
2084,453.0
2084,4488.0
2084,6779.0
2084,2232.0
2084,6942.0
2084,4314.0
2085,5102.0
2085,1117.0
2085,1113.0
2085,3687.0
2086,177.0
2086,952.0
2086,1455.0
2086,3391.0
2086,433.0
2086,2281.0
2086,940.0
2086,2541.0
2086,124.0
2086,6559.0
2086,6379.0
2086,5617.0
2087,3935.0
2088,4412.0
2088,2794.0
2088,2071.0
2088,799.0
2088,3345.0
2088,4934.0
2088,3472.0
2088,2121.0
2088,3034.0
2088,5094.0
2088,4354.0
2088,6496.0
2090,4180.0
2090,4637.0
2090,5092.0
2090,4110.0
2090,3782.0
2090,341.0
2090,5572.0
2090,2866.0
2091,3103.0
2091,3288.0
2091,5136.0
2091,5803.0
2091,5411.0
2091,4797.0
2092,801.0
2092,1022.0
2092,304.0
2093,3588.0
2093,3933.0
2093,1195.0
2093,3518.0
2093,1095.0
2093,304.0
2093,837.0
2093,6285.0
2094,3787.0
2094,339.0
2094,3226.0
2095,4985.0
2095,2239.0
2095,6795.0
2095,4356.0
2095,1171.0
2095,5339.0
2096,858.0
2096,3156.0
2096,2932.0
2096,5840.0
2096,2264.0
2096,1279.0
2097,481.0
2097,5135.0
2097,901.0
2097,5983.0
2097,6540.0
2098,1245.0
2098,2098.0
2099,890.0
2099,5079.0
2100,3588.0
2100,6285.0
2100,1002.0
2100,3518.0
2100,5261.0
2100,803.0
2101,1761.0
2101,5874.0
2102,1851.0
2102,6428.0
2102,706.0
2103,3557.0
2104,5567.0
2105,991.0
2105,994.0
2105,2705.0
2105,2045.0
2105,1125.0
2105,5161.0
2105,6145.0
2106,6682.0
2106,4190.0
2106,4016.0
2106,5950.0
2106,5077.0
2107,6649.0
2107,3736.0
2107,2713.0
2107,6108.0
2107,4048.0
2107,3593.0
2107,1833.0
2107,2760.0
2107,5284.0
2108,3763.0
2108,441.0
2108,6048.0
2108,6266.0
2108,4005.0
2108,6876.0
2108,3547.0
2108,4208.0
2108,3453.0
2109,6565.0
2109,2449.0
2109,3758.0
2109,5777.0
2109,2428.0
2109,3562.0
2109,2521.0
2110,293.0
2110,4620.0
2110,5991.0
2110,1419.0
2110,3474.0
2110,1164.0
2110,1873.0
2110,1377.0
2110,2567.0
2111,858.0
2111,47.0
2111,2062.0
2111,4054.0
2111,1307.0
2111,3201.0
2111,1303.0
2112,6151.0
2112,4410.0
2112,1127.0
2112,1452.0
2112,1872.0
2112,4446.0
2112,3991.0
2113,6166.0
2113,3928.0
2114,5036.0
2114,4450.0
2114,6016.0
2114,1715.0
2117,5787.0
2117,5397.0
2118,3088.0
2118,1843.0
2118,3077.0
2118,3910.0
2118,2644.0
2118,4965.0
2118,4778.0
2118,4504.0
2118,6175.0
2118,971.0
2119,4723.0
2120,4853.0
2120,2910.0
2120,2232.0
2120,6393.0
2120,5066.0
2120,620.0
2120,6122.0
2120,1493.0
2121,4718.0
2121,2404.0
2121,6022.0
2121,5808.0
2121,4813.0
2121,2401.0
2121,46.0
2121,2037.0
2121,2054.0
2121,879.0
2123,6618.0
2123,3154.0
2123,4599.0
2123,4138.0
2123,3116.0
2124,4941.0
2124,1631.0
2124,3400.0
2124,5928.0
2124,3222.0
2124,2371.0
2124,1207.0
2125,914.0
2125,1721.0
2125,4110.0
2125,1580.0
2125,637.0
2125,3408.0
2125,5617.0
2125,1323.0
2125,6027.0
2127,4129.0
2127,6704.0
2127,1441.0
2127,6328.0
2127,1716.0
2127,5641.0
2127,3844.0
2127,2097.0
2127,6329.0
2128,2194.0
2128,3583.0
2128,2485.0
2129,703.0
2130,2702.0
2130,5968.0
2130,4050.0
2130,5393.0
2130,6458.0
2130,5432.0
2132,4596.0
2132,2709.0
2133,2331.0
2133,4886.0
2133,2837.0
2133,3543.0
2133,429.0
2133,6109.0
2133,2068.0
2134,2901.0
2134,2069.0
2134,1604.0
2134,3151.0
2134,4972.0
2135,5592.0
2135,6022.0
2135,3329.0
2135,5363.0
2135,4312.0
2135,1763.0
2135,2544.0
2135,5608.0
2135,2209.0
2135,3587.0
2135,6808.0
2136,4392.0
2136,2444.0
2136,6565.0
2136,4834.0
2136,4836.0
2136,1351.0
2136,3612.0
2136,4386.0
2137,2800.0
2137,1483.0
2137,2922.0
2137,3406.0
2137,4439.0
2137,2958.0
2137,281.0
2137,371.0
2137,1174.0
2138,6491.0
2138,4944.0
2138,5369.0
2138,6703.0
2138,124.0
2140,3345.0
2140,2386.0
2140,3274.0
2140,3851.0
2140,1510.0
2140,6256.0
2140,2129.0
2140,3856.0
2141,2376.0
2141,2002.0
2141,5012.0
2141,4853.0
2141,5085.0
2141,2509.0
2141,5840.0
2141,3017.0
2141,2066.0
2141,408.0
2141,1201.0
2142,4723.0
2142,5849.0
2142,4725.0
2142,5099.0
2142,2327.0
2143,1358.0
2143,6501.0
2143,4178.0
2143,1581.0
2143,1519.0
2143,1333.0
2143,4919.0
2144,4769.0
2144,6532.0
2144,6889.0
2144,4771.0
2144,5547.0
2144,83.0
2144,2438.0
2144,6878.0
2145,5757.0
2145,1900.0
2145,5706.0
2145,2584.0
2145,1220.0
2146,3645.0
2146,4372.0
2146,2264.0
2146,5616.0
2146,4463.0
2147,4392.0
2147,5777.0
2148,4160.0
2148,3145.0
2148,1782.0
2148,1183.0
2148,3236.0
2148,5211.0
2148,5692.0
2149,2156.0
2149,6827.0
2149,3557.0
2149,3235.0
2149,412.0
2149,972.0
2149,5492.0
2149,688.0
2149,6517.0
2150,3482.0
2150,5922.0
2150,4637.0
2150,5979.0
2150,671.0
2150,6130.0
2150,6765.0
2151,2894.0
2151,5678.0
2151,1210.0
2152,2999.0
2152,4052.0
2152,2871.0
2152,2355.0
2152,3884.0
2152,6378.0
2152,4699.0
2152,2022.0
2153,5548.0
2153,3766.0
2154,4188.0
2154,5840.0
2154,4602.0
2154,1524.0
2154,5142.0
2154,5404.0
2154,5061.0
2154,5617.0
2155,6498.0
2155,5606.0
2155,2018.0
2155,5056.0
2155,2552.0
2155,601.0
2155,289.0
2156,1025.0
2156,5359.0
2156,243.0
2157,3717.0
2157,3716.0
2157,3922.0
2157,5331.0
2157,3388.0
2158,2684.0
2158,1887.0
2158,2255.0
2158,4469.0
2158,5767.0
2158,852.0
2158,798.0
2158,1243.0
2159,3941.0
2160,3046.0
2160,4330.0
2161,4314.0
2161,6349.0
2161,1876.0
2161,601.0
2161,1922.0
2161,206.0
2161,180.0
2161,2945.0
2162,5846.0
2162,4530.0
2162,1581.0
2162,4324.0
2162,4630.0
2162,2756.0
2162,6335.0
2165,5766.0
2165,5168.0
2165,4628.0
2165,5840.0
2165,4118.0
2165,664.0
2165,6104.0
2165,4479.0
2165,613.0
2166,1866.0
2167,3251.0
2167,6711.0
2167,6106.0
2167,277.0
2167,2159.0
2167,2153.0
2168,4227.0
2168,411.0
2169,2596.0
2169,1736.0
2169,5016.0
2169,282.0
2169,2994.0
2169,2320.0
2169,3598.0
2169,6458.0
2170,2271.0
2170,5919.0
2170,3673.0
2170,6333.0
2170,2500.0
2170,3119.0
2170,2088.0
2171,6777.0
2171,6945.0
2171,4566.0
2171,5699.0
2171,5382.0
2171,2922.0
2171,4257.0
2171,1025.0
2171,693.0
2172,5855.0
2172,3893.0
2172,6579.0
2172,4099.0
2172,6461.0
2172,6179.0
2172,4061.0
2172,3261.0
2173,3992.0
2173,5991.0
2173,754.0
2173,2964.0
2173,5151.0
2173,2206.0
2173,797.0
2173,5057.0
2174,997.0
2174,4001.0
2174,4950.0
2174,2287.0
2174,2992.0
2175,3461.0
2175,3946.0
2175,1106.0
2175,940.0
2175,4668.0
2175,342.0
2175,5168.0
2175,5383.0
2176,6472.0
2176,1307.0
2176,4299.0
2176,5920.0
2176,642.0
2176,2993.0
2176,3360.0
2176,4489.0
2176,4309.0
2176,942.0
2176,2269.0
2177,3440.0
2177,3715.0
2178,6080.0
2179,6078.0
2179,4916.0
2179,5216.0
2179,671.0
2179,5269.0
2180,2670.0
2180,6550.0
2180,1172.0
2180,6586.0
2180,1923.0
2181,1456.0
2181,4119.0
2182,4725.0
2182,2327.0
2182,4723.0
2182,78.0
2183,6744.0
2183,4509.0
2183,6925.0
2183,6236.0
2183,6531.0
2183,6030.0
2184,4466.0
2184,3302.0
2184,4177.0
2184,5569.0
2184,2129.0
2184,3673.0
2185,172.0
2185,328.0
2185,748.0
2185,1184.0
2185,2920.0
2185,2215.0
2185,2263.0
2185,638.0
2185,2273.0
2186,896.0
2186,2219.0
2186,1489.0
2186,4661.0
2186,4903.0
2187,6339.0
2187,5899.0
2187,4158.0
2187,5775.0
2187,4283.0
2188,4426.0
2188,2947.0
2188,6293.0
2188,2808.0
2188,5699.0
2188,6229.0
2188,5426.0
2188,5378.0
2188,6560.0
2190,5282.0
2190,329.0
2190,5274.0
2190,5115.0
2191,5927.0
2191,3280.0
2191,1299.0
2191,4334.0
2191,3556.0
2191,5590.0
2192,218.0
2192,834.0
2192,5181.0
2192,3291.0
2192,1690.0
2192,1814.0
2192,773.0
2192,2937.0
2192,1378.0
2193,6276.0
2193,5487.0
2193,3800.0
2194,1165.0
2194,6982.0
2195,6177.0
2195,2761.0
2195,1736.0
2195,1420.0
2196,3739.0
2196,3668.0
2198,3417.0
2198,6108.0
2198,1319.0
2198,758.0
2198,5273.0
2198,1863.0
2198,184.0
2198,3987.0
2198,5189.0
2200,5079.0
2201,3588.0
2201,3532.0
2201,4306.0
2201,5427.0
2201,3163.0
2201,5261.0
2201,3518.0
2202,5592.0
2202,6022.0
2202,3329.0
2202,4985.0
2202,2780.0
2202,5363.0
2202,1763.0
2202,2544.0
2202,3587.0
2202,6172.0
2202,4813.0
2202,5156.0
2203,1754.0
2203,5151.0
2203,6839.0
2203,4127.0
2203,4210.0
2203,4134.0
2203,1596.0
2203,6.0
2204,3045.0
2204,5902.0
2204,272.0
2204,5689.0
2204,1151.0
2204,5042.0
2204,4421.0
2204,5326.0
2204,6145.0
2205,5524.0
2205,6362.0
2206,6457.0
2206,1716.0
2206,5029.0
2206,5604.0
2206,6624.0
2206,2409.0
2206,6985.0
2207,4314.0
2207,3798.0
2207,3154.0
2207,2232.0
2207,1737.0
2207,3489.0
2207,1978.0
2208,3440.0
2208,2323.0
2208,3803.0
2208,3726.0
2208,5106.0
2208,6249.0
2209,3534.0
2210,3992.0
2210,2002.0
2210,5012.0
2210,4853.0
2210,5085.0
2210,2509.0
2211,2650.0
2211,1422.0
2211,2825.0
2212,3410.0
2212,328.0
2212,5221.0
2212,748.0
2212,319.0
2213,5546.0
2213,2469.0
2213,3626.0
2213,6894.0
2214,2313.0
2214,3109.0
2214,3266.0
2214,3165.0
2214,5092.0
2214,3944.0
2214,2246.0
2215,5076.0
2215,4650.0
2215,6758.0
2215,6183.0
2216,1661.0
2216,5363.0
2216,671.0
2216,6502.0
2216,4248.0
2216,4024.0
2216,3299.0
2217,5718.0
2217,517.0
2217,4500.0
2217,13.0
2217,4656.0
2218,6301.0
2218,2458.0
2218,6397.0
2219,1856.0
2220,6491.0
2220,385.0
2220,6107.0
2220,2672.0
2220,1313.0
2220,5740.0
2220,4356.0
2220,2821.0
2221,4108.0
2221,6616.0
2221,6127.0
2221,3843.0
2221,2148.0
2222,1103.0
2222,6084.0
2222,3740.0
2222,4914.0
2222,6375.0
2223,5459.0
2223,671.0
2223,4637.0
2223,5979.0
2223,6213.0
2224,5932.0
2224,4188.0
2224,5409.0
2224,6793.0
2224,2080.0
2224,2436.0
2224,4788.0
2225,5219.0
2225,6702.0
2226,156.0
2226,3971.0
2226,5405.0
2226,6659.0
2226,1304.0
2226,3209.0
2226,696.0
2227,5298.0
2227,3593.0
2227,3111.0
2227,5847.0
2227,4241.0
2227,3736.0
2228,2660.0
2228,6402.0
2229,3606.0
2229,539.0
2229,2454.0
2229,6396.0
2229,5542.0
2229,6294.0
2229,265.0
2230,5961.0
2231,4840.0
2231,5362.0
2231,4340.0
2231,1488.0
2231,799.0
2231,2753.0
2231,260.0
2231,1468.0
2232,1645.0
2233,6472.0
2233,1307.0
2233,4299.0
2233,4309.0
2233,642.0
2233,2993.0
2233,6008.0
2233,256.0
2233,5263.0
2234,3959.0
2234,1655.0
2234,2901.0
2234,467.0
2234,1495.0
2235,5789.0
2235,2311.0
2235,6061.0
2235,5099.0
2236,2068.0
2236,5553.0
2236,2866.0
2236,1574.0
2236,3732.0
2237,6166.0
2237,6901.0
2237,6851.0
2238,5855.0
2238,4314.0
2238,5367.0
2238,6258.0
2238,6153.0
2238,5703.0
2238,4591.0
2239,5231.0
2239,6175.0
2240,2002.0
2240,5643.0
2240,2319.0
2240,4515.0
2240,2997.0
2240,2276.0
2240,6153.0
2240,1637.0
2240,1158.0
2241,4296.0
2241,2350.0
2241,2326.0
2241,966.0
2241,693.0
2241,3841.0
2241,408.0
2241,5257.0
2241,3620.0
2241,2066.0
2242,1975.0
2242,5880.0
2242,4970.0
2243,433.0
2243,2281.0
2243,2460.0
2243,940.0
2243,2541.0
2243,177.0
2243,952.0
2243,1455.0
2243,3391.0
2243,5470.0
2243,6276.0
2243,4694.0
2243,5803.0
2244,6491.0
2244,914.0
2244,5267.0
2244,6707.0
2244,3264.0
2244,5161.0
2244,4186.0
2244,4221.0
2244,1010.0
2246,5382.0
2246,2006.0
2246,4405.0
2246,66.0
2246,6795.0
2246,2875.0
2246,2371.0
2246,3329.0
2246,670.0
2247,2075.0
2247,5646.0
2249,5870.0
2249,3688.0
2249,3783.0
2249,1335.0
2249,1142.0
2249,1989.0
2249,4049.0
2251,4486.0
2251,2517.0
2251,4162.0
2252,6426.0
2252,439.0
2252,4429.0
2252,5555.0
2252,5202.0
2252,6371.0
2252,1624.0
2254,466.0
2254,2697.0
2254,4475.0
2255,4179.0
2255,1796.0
2255,6428.0
2255,2142.0
2256,3798.0
2256,6636.0
2256,5809.0
2256,674.0
2256,5328.0
2256,4560.0
2256,1070.0
2256,3221.0
2257,1134.0
2257,4636.0
2257,4628.0
2257,4876.0
2257,6585.0
2257,2181.0
2257,525.0
2258,3393.0
2258,5468.0
2258,6040.0
2258,2428.0
2258,1874.0
2258,4396.0
2259,6791.0
2259,518.0
2259,3209.0
2259,6549.0
2259,1735.0
2260,3778.0
2260,3656.0
2260,6945.0
2261,1013.0
2261,3725.0
2261,3702.0
2262,934.0
2262,6970.0
2262,5127.0
2262,301.0
2262,2903.0
2262,5833.0
2262,487.0
2262,6947.0
2262,5244.0
2263,38.0
2263,3482.0
2263,1209.0
2263,1496.0
2263,2414.0
2263,3367.0
2263,4930.0
2263,5927.0
2264,6472.0
2264,1307.0
2264,4299.0
2264,5920.0
2264,642.0
2264,2993.0
2264,4151.0
2264,4079.0
2264,1700.0
2264,1936.0
2265,6922.0
2267,5643.0
2267,1088.0
2267,3288.0
2267,2871.0
2267,3782.0
2268,4412.0
2268,2794.0
2268,2071.0
2268,1125.0
2268,1256.0
2268,799.0
2268,49.0
2268,2121.0
2268,3345.0
2268,4934.0
2268,6736.0
2269,1131.0
2269,2664.0
2269,1925.0
2269,4549.0
2269,3825.0
2269,5829.0
2270,2924.0
2270,3282.0
2270,687.0
2270,6466.0
2270,1484.0
2270,3369.0
2270,3505.0
2271,1728.0
2271,4177.0
2271,3820.0
2271,5705.0
2271,4800.0
2271,2378.0
2271,809.0
2271,5088.0
